lv_feeder_unique_id,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,cluster_k2_pca,cluster_k3_pca
SSEN-461800210004,-0.6331158772611377,-0.9023534344773365,-0.6450274726445088,0.31960864204430095,-0.5270903136577091,0.03531118768728707,-0.2016790340682079,0.06296997745975039,0.01253251944914818,0.009582453351542406,0.008395381387294992,0.00020687346736929073,0,0
SSEN-461800310001,-0.03672761737276877,0.9443667767641838,-0.5958715825249148,-0.07236515856232806,-1.3994017259708398,0.15677765696535087,0.07918923666461664,0.15123540398910235,-0.07796038769634922,-0.0073107008490144315,-0.005664640533095515,5.488263690757746e-05,0,0
SSEN-461800310002,-2.1900887689734625,-0.5598655085838681,-0.7208537556639594,0.15790040872086925,0.2897164023044484,0.32867088874892647,0.02153887921570644,0.02429804506574325,0.09125974873999632,-0.013156102720392863,-0.02476406688000913,8.910878782109146e-05,0,0
SSEN-461800310003,-1.3225315988945978,4.974723780201905,-0.5356268548130334,-1.3423384249687014,-3.613952058501545,0.20664043730972262,-0.46451218296150754,0.10599676110477463,0.05414766503515675,-0.025820489099788322,-0.2463787033061749,0.0009324405456326006,0,0
SSEN-461800310004,-1.8129278967418112,-1.7758157847283607,0.3728651740229638,-0.1264115715085723,-0.4276420700186475,-0.2936069549136088,-0.05892970785203058,0.026341983628399804,0.06927853190536064,-0.008553362529501885,-0.010656329984812224,-5.349384880370383e-05,0,0
SSEN-461800310005,-2.0278197915740974,-1.503789540320047,-0.21111275347720462,0.23189251304986244,0.10826543978854891,-0.5326895432998947,0.1385402925517937,-0.05788390815740015,0.07858029319762985,-0.05281275427388641,-0.02523660435778306,-0.00035475134937517126,0,0
SSEN-461800312001,1.2485814631221632,-0.8979230162554078,-0.017042217731985887,0.3293612395447667,0.6143986978052655,0.1584909400943603,-0.4306478427707198,0.003957402398076257,-0.030180204890187242,0.0008523858644868747,0.023305586683177726,0.00010329623867696961,0,1
SSEN-461800312002,-0.6457320309832407,-1.6123457743912415,0.21061217247621652,0.07051315349414597,0.1225228741933343,-0.09210813405554422,-0.40279507951544236,0.06437853041400296,-0.003814354669811314,0.032466557258739905,0.02202167854653325,7.309817462382005e-05,0,0
SSEN-461800312003,-1.1902771110896735,0.8119281915012777,0.5878284791600442,-0.032982009039923904,0.15893831718721566,-0.5690942532185181,0.10735448153651729,0.03756712038222966,-0.10392659325111189,0.00596912290248245,0.015030747989683358,-0.0002571368705368425,0,0
SSEN-461800312005,0.6794168730643987,-0.6443727422590028,-0.15454466071255554,0.3311600095456929,0.2393520752052658,0.139850671687788,-0.2010940069653903,0.015720318089482998,-0.01987115967393942,0.012993281352963213,0.00532713689861503,0.0003573708655160603,0,1
SSEN-461800316001,0.2438757844881383,-1.4946192483570557,-0.5782202957103013,0.5867283016133944,0.15908383752632577,0.0583227820268457,-0.21603072832803724,-0.08200414301489665,0.025397687514392267,0.0030815329959474774,0.007873484952930944,0.0001837436945367734,0,0
SSEN-461800316002,-1.0593825225879738,-3.072751891839777,-1.1994797511604238,1.1966312780262123,0.5367891291571566,0.17235892161395666,-0.15120651058537388,-0.34053697795914395,0.07666360688329865,-0.07630517583337611,-0.02864871714295859,-0.00036246559456678607,0,0
SSEN-461800510001,-0.028111278018737303,-1.8316461738970709,-0.56051983951495,0.7027111668743767,0.2773915978340885,0.0948063960018761,-0.13129494023383922,-0.15445722232213824,0.0446597569151341,-0.011588247353069037,-0.006117120995365063,-0.00020214340792470617,0,0
SSEN-461800510003,0.22809355741540088,-1.2626508522227171,-0.4760796936057505,0.4996948837247684,-0.05973169954614439,0.07591266478491039,-0.04113263582204503,-0.07388989566460533,0.05187729955163539,0.0008883467341585119,-6.610278928458741e-05,-0.00013335133768585557,0,0
SSEN-461800512001,0.06537705635845087,-1.3486642310151513,-0.5280822599324911,0.3230512856184079,-0.5658387336338382,0.19388687712771818,-0.10111658559390808,-0.041728141049021054,0.03709951356869729,-0.0024297853147348626,0.005759874637735068,-0.0001068551609910413,0,0
SSEN-461800512002,-0.46196682013701246,-1.7533455865391538,-0.30068337220265867,0.5282620030694759,0.040196986134492574,-0.1002465662706888,0.09298475509577758,-0.22215819765295527,0.005814472103100138,-0.03509659356992547,-0.026496014264443556,-0.000380141714201975,0,0
SSEN-461800512003,-0.12173489047622894,-0.8387919696862717,0.2770284112001047,0.16718066483970545,-0.15115674329324355,-0.18550278655716917,0.4243260976251586,-0.28076817743925875,-0.056898716403122246,-0.00023364323961042388,-0.022994555768389515,-0.0002477583645894965,0,0
SSEN-461800524001,1.643387596803926,-0.5956834030538204,1.036557031503413,-0.4581644787819987,-0.48233837280927083,-0.26866241601990365,0.3015709099740238,-0.2656378675426998,-0.10137236771398918,0.09610777892378441,-0.03242161642766613,-4.499384037849758e-05,1,1
SSEN-461800524002,0.3996210376754271,-0.5757839262168049,0.556211855656882,-0.02614041546018968,-0.04199348904872372,-0.14683841580399798,0.17225816695046467,-0.1830408893657747,-0.10882925545363549,0.027208810336534717,-0.017346839893322225,-0.0005774898308950636,0,0
SSEN-461800524003,0.6890786982273217,0.0758601012903274,0.13368799070754375,0.11488906455184171,0.20571528038257345,0.04028758975974091,-0.19610147691955956,0.012215371159372228,-0.12214794243825482,-0.009868993244441708,-0.0036280503403976158,8.341746327557118e-05,0,1
SSEN-461800524004,0.11988788458060529,-0.6553834069590958,-0.11305927526098883,0.3504462069449217,0.16289164258225877,0.022915057841967502,-0.0993681221796933,-0.05540899741637237,-0.05630574385431813,0.007391935540932675,0.0021109590100035123,-0.0003865863394307255,0,0
SSEN-461800528003,-2.21347465534858,-0.18616508064262366,0.5766216817484838,0.5142251171819818,1.7119061872961236,0.35942794635284253,-0.16129200879972505,0.06458860803060427,-0.013817060812394226,0.014271985480210927,2.9381966881070907e-05,5.5706463611497884e-05,0,0
SSEN-461800528004,1.255029772779666,-1.1276863964169956,-0.8575352543178106,0.754025605845651,0.15138162484107698,0.21621335546930404,-0.078815115012379,-0.07263729056976241,0.096077297381491,0.0023363314221586592,0.005316024459304164,-0.00014714146893126968,0,1
SSEN-461800530001,0.8067857474068444,0.891580306688401,-0.8810914549717723,0.4964077260937072,-0.6424703644398937,0.1561986324769127,0.38708615848610367,0.11611012111347906,-0.0709015064692333,0.017159699408522917,0.017902832468400985,-4.624186929484312e-05,1,1
SSEN-461800530002,-2.5740470244259988,2.6710041039652284,1.958580710208303,-0.7300120664842177,0.6139894450571663,-0.5653591575901014,0.08692038405457204,0.05771922422465675,-0.11736049761231514,0.019917107510721576,0.03650665863399374,0.0021309594787131346,0,0
SSEN-461800614001,-2.2210552474365093,-0.5229392147484655,0.6625151725370966,0.05105563169939358,0.4419514770943569,-0.30683875639341956,0.008899832117453514,0.06434157561181832,0.02267968574645528,-0.004488351152305694,-0.0018741714793891803,-0.00023104745269801854,0,0
SSEN-461800614002,-1.316195044719486,-0.2664643962716371,0.8837556094080224,-0.6674399767572439,-0.980437338008152,-0.15041261504584214,-0.004728666965718595,0.018714850333023652,-0.04593012481863646,0.005849586167917927,0.011880881268286073,-0.00019043657615623182,0,0
SSEN-461800614003,1.7021538229753908,-0.06360678732083981,1.006330740165317,-0.626536697790163,-0.37583786751279563,-0.13580599639381752,-0.20704867555772594,0.021139607974636054,-0.10060048890859909,-0.012150701136593738,0.005806210527267667,3.199161652189442e-05,1,1
SSEN-461800614004,1.1452504195284186,0.11850087556259106,0.9606754233868025,-0.5674813079811872,-0.29097660547456977,-0.11337254268240417,-0.31105541427479194,0.025561339979536843,-0.17216643166052395,-0.006973098758856291,-6.343192508112222e-05,-4.595765663268274e-05,1,1
SSEN-461800614005,-1.2034834338933582,0.4715837296558174,1.469145180820972,-0.5555835401189716,0.37800596611655735,-0.38452477333865737,-0.1820691644245875,0.06410615038834562,-0.18070804145617467,0.02917924828104635,0.002803498977826105,-9.188932611106465e-05,0,0
SSEN-461800614006,0.683915765527302,-0.7747517556014607,-0.22677890333536785,0.14722610494598598,-0.5048831066145487,0.03113378247027306,-0.002456488471217999,-0.06475385365297709,-0.022336550692893226,0.005172405096199092,0.002155373060707476,7.589575676353857e-05,0,1
SSEN-461800614007,-1.2047673756460586,0.42713780244594884,0.5702134533330924,-0.31152813395773327,-0.3636829060531182,-0.3073115007625835,-0.1454324529392278,0.06549674805222962,-0.07088212077435067,0.024092019977599438,0.022550150597776448,-4.9539497712435655e-06,0,0
SSEN-461800614008,-1.4264111522395566,-0.4020127603115529,0.4315412099001712,-0.13463436539964116,-0.3770032932730927,-0.36510990228791645,0.1058670624333928,-0.013565635635180429,-0.025181307993499796,-0.01824330775103595,-0.003350415720173912,-0.0002993488621386297,0,0
SSEN-461800702001,-2.732985832728836,0.3201174257357934,0.606869652619576,-0.6015028588031246,-0.7975073845923568,0.41751995370334793,-0.46114787725502704,0.32590922446618215,0.18072207661991188,0.11749128052134869,0.012983969202001126,0.0006821688758832905,0,0
SSEN-461800702004,-2.81221102865908,1.9969080548105156,0.11458424657938525,-0.3017030766036343,-0.13167884793633813,-0.4301334498820009,-0.6437528436961875,0.2982910572702456,0.23453237470755364,0.13412432270032218,0.0034790264188780578,0.0002896705695536058,0,0
SSEN-461800702005,-2.7839513776964666,0.497218314028078,0.16309254111287125,-0.2567225217844065,-0.8829113125260901,-0.3524481785282027,0.4377804841378938,-0.08760442099903694,0.08397896553163452,-0.07791006328997575,0.06804749208656163,-0.0010101198656848947,0,0
SSEN-461800702006,-1.6571338730374137,-0.13303334748549567,-0.26847295389221004,0.48094252869983267,0.1162432959491347,-0.05279250223342412,0.09510444233206808,-0.03529806389063302,-0.007918424756883839,-0.028210301578752657,0.019873230447091057,-0.0003586557870181799,0,0
SSEN-461800704001,0.518597347136574,-0.8793586876430037,0.045294026830371904,0.05216388904719417,-0.3718606856304856,0.06352021634952433,-0.05342744429487752,-0.05133449285782664,-0.021851667806779766,0.011931679262108235,0.0015271120010584179,8.736457726365063e-06,0,1
SSEN-461800704002,0.6090914479595566,-0.7484298568302731,-7.791580726037127,-8.076636644152462,1.7969629390811144,0.10372016340737766,0.45357121826251456,0.8111152563504447,-0.3272381124407346,0.03766115166341561,-0.003885435257888677,-0.0007820893372129397,0,1
SSEN-461800704004,1.294439229727201,-1.0424306361526854,-0.2873512799329474,0.3869371136249615,-0.0325352362630639,0.21207626111332722,-0.04141435512082332,-0.11548357301672463,0.052036730500771136,0.016591805857607195,0.00170732744538545,-0.00042356668522190705,0,1
SSEN-461800704005,-4.261505820125792,1.6771273752507443,2.3510069467838317,-0.9060926455724856,0.6886535006425548,0.2532587047836276,0.09049336413537612,0.13990260776478594,0.15665204238759092,0.019214575944667897,0.018380637023924284,-0.00023347257085262863,0,0
SSEN-461800710001,1.0319435138669082,-1.8612233716829767,0.1885281926846459,-0.00315834352488457,-0.317668168848418,0.01738663083368577,-0.21899508961900746,-0.1462559407144317,0.034281695516630475,0.004032590000889828,0.011341424688799073,0.0003508322637793161,0,1
SSEN-461800710002,-1.569896627079587,-1.0706488464742336,-0.4314165654567026,0.45785953139522423,-0.15669585550122472,-0.12853211792609984,0.020445836877595297,-0.04281715826986778,0.031483470499951975,-0.029252796232139076,0.009452626585420083,-0.00024180957099562516,0,0
SSEN-461800710003,2.6383748010732737,-0.6432408841152871,0.6738404889804761,-0.5345929641530125,-0.744475635884341,0.007799877941385261,-0.1834025584380349,-0.02866083303027807,-0.0022431587664326104,-0.021356545344089387,0.009752127011589777,0.00039251191941617276,1,1
SSEN-461800710004,-0.7505337115398107,-0.10364499921021825,0.2581511022161026,-0.18894335742816187,-0.6619435387437347,-0.20132576935761765,-0.026207407000417227,0.010809239506226153,-0.06444682538396598,0.0044391491961188944,0.014374504826672895,0.00010557910709666158,0,0
SSEN-461800802001,-0.36552346429061944,0.3882281236019248,-0.10296018384387637,0.05982939784098844,-0.5201656624140408,-0.16907172423741448,0.06527448739954539,-0.009489814460161375,-0.09874361970583607,-0.0009134139598909889,0.018502427303686987,2.734273155977899e-05,0,0
SSEN-461800802002,-2.1944895737588244,0.877277938472587,1.2053986499704727,-0.5324820534822945,-0.34309036393918935,-0.6358037264283821,0.1831374259811384,-0.038095683572653194,-0.036805367888596216,-0.016946418615872982,0.04167027728955477,-0.0007364921303328959,0,0
SSEN-461800802003,-1.3322653080004923,0.3948181691049377,-0.5963385157984763,0.43342065559041426,-0.5162807767642652,-0.04411024965289642,0.23520764911222344,-0.0417783084078365,-0.048003750473679184,-0.046141041563966784,0.034765302597150355,-0.0006534307342570909,0,0
SSEN-461800802004,0.024805285861939762,-0.6478961588118392,0.2599023754275387,-0.16724167362394382,-0.34913697577628433,-0.06250619825773675,-0.318626877394555,0.05393203902402942,-0.07450642454604026,0.011914291431914314,0.0080744397743035,2.240060638466266e-05,0,0
SSEN-461800802005,0.08067905387440982,-0.2857042345798352,-0.03064173792468656,-0.05905448875794256,-0.6252639085811583,-0.0024140513515021477,-0.12069540995898433,0.03113163171782093,-0.06690943511671281,0.0035860933978574066,0.003398753980155412,0.0003247824269977587,0,0
SSEN-461800804001,-2.1883701635660984,0.8140950485938906,0.7944799229748587,-0.49360185570730436,-0.46447363257450536,0.10366954321991449,-0.1678651836027314,0.11073119171918315,0.02662554040584335,0.03256647793172119,0.022772345408379142,-8.647356975985979e-05,0,0
SSEN-461800804002,1.2932984788843314,-0.7070451729625219,-0.18430948649913712,0.04877212261824213,-0.6290705175479924,0.03958411618571057,-0.026401108400023302,-0.03300889931435981,0.008285219796269927,0.001709648653372885,0.00048796039133437193,-0.00020870403409386072,1,1
SSEN-461800804003,-2.9468824882212217,1.0377632419404688,1.0962225251102191,-0.30601638922170316,0.14492741203748571,0.07015584165942809,0.18260712541637006,-0.022784572246993734,0.0384073747038099,-0.024767456838113093,0.04223594249084145,-0.000609633807059164,0,0
SSEN-461800804004,-2.185092610288271,0.7870723510665575,0.32587357243989495,-0.041387828651610614,-0.23130799574579833,0.042501192127827,0.028826366503630626,0.01697598216416141,0.013206733769183725,-0.007900598180583166,0.03675314580315522,-0.00034330616437041613,0,0
SSEN-462600102002,-0.7709751481084245,-0.5302312720340913,-0.19426876312583974,0.2665508345642566,-0.09565576327911313,0.08365376661483719,-0.18113614086818466,0.04468545321938894,-0.025797251058770142,0.005001480273145478,0.0047903065231892986,2.623116259179578e-05,0,0
SSEN-462600102004,-0.06949204813035148,-0.34827786711368564,-3.4233408002382575,3.551978904563316,3.9235971913514893,0.20061800346507774,-0.29584865868872184,-0.04431643508072594,-0.04017226649050139,-0.030220552925821046,-0.009176953169473897,-0.0001967364888454212,0,0
SSEN-462600128001,0.253095477623884,-2.285139893308197,-0.4148017102259641,0.5974339935883038,0.05695677864664049,-0.07524204544956452,0.03761131380596492,-0.3117562293469577,0.07547416916905043,-0.02700425921959919,-0.03568785967773329,-0.0002855115660867405,0,0
SSEN-462600128003,0.445922895006534,0.7355468377372338,-2.7951293281099625,1.392165029299848,-1.0332408227339565,1.1293437376541133,0.7366728582058488,0.4374206273759729,-0.16405361600424645,-0.05957804919438996,-0.02093180232369947,-0.0001234032419232794,0,1
SSEN-462600130003,1.2976195529824337,1.356527243703705,-0.815863963314771,1.5004601104106587,1.6991266847625242,-0.4268051320986959,0.8154165351976859,-0.21647656563671092,-0.0808838659857729,0.12324371017255319,0.04472294757043571,-1.3467374889769888e-05,1,1
SSEN-462600130004,0.19147446696503787,4.046173697841615,-0.7235918983338613,0.6418755694977838,0.37525386427024,-0.27253533433631943,0.45336154244558896,-0.03088281025357719,-0.27154704487860337,0.0533051712766283,0.09374565757546052,-0.0005965568951161335,1,1
SSEN-462600136001,0.37981756505909675,9.6424374657023,-1.826886507976599,0.5594139787313314,1.0853198817330905,-0.9100955648220174,-0.3120997628490643,-0.1860329556757895,-0.41644808215758866,-0.02666754863339786,0.04166729937634593,0.00025953474186734204,1,2
SSEN-462600136002,-2.567347963396109,-2.0696350198814932,0.3744662384039157,-0.3597234213647409,0.6557981711874313,-0.6106894570563023,0.27850179216120824,-0.0369487077351886,0.12296832739115615,-0.07067541176295623,-0.09901102323797165,-0.00017216757814693918,0,0
SSEN-462600136004,-1.4911053343513223,-1.141778236905068,-1.6307710530329846,0.8215174425477058,-0.1088490163001281,-0.11332318156540197,0.3755027063114018,-0.1828401186939034,-0.018926183205000165,-0.12222966014857874,0.0022620038794820044,-0.0006086373880802653,0,0
SSEN-462600148001,2.5273397660657966,1.5298253719231598,0.7302655494507141,-0.5725360024846193,-0.22374512941195804,-0.0642957581390414,-0.4653231025618949,0.18010051928862922,-0.29272346132415,-0.11977942398451334,-0.04650177307764231,0.000392024217239636,1,1
SSEN-462600148002,1.3689364073987424,1.3972921581172413,-1.375304495633416,1.2415209584188183,0.7060103082417033,0.1576409806064896,0.40093930010899054,0.19593583430014713,-0.018262289283687397,0.02695035627829564,0.014381794206507852,0.00021281739720211407,1,1
SSEN-462600148004,0.5127040953680101,-0.9799080748176209,-0.9816249380566493,1.288881187772224,1.5776774530138389,0.1383840755078841,-0.34863757802037093,-0.03901046053620748,0.01841598362823181,0.0034057664374836745,0.007293463395362749,0.0001936519070998756,0,1
SSEN-462600148005,2.7878641595411224,0.8931396528575664,0.13073074172079016,-0.11789626386426308,-0.2541442744944842,0.10673641395056455,-0.07315904400296873,0.12869548865637956,-0.05503201960582137,-0.04669449575282084,-0.025125546181905743,0.0004494248663342522,1,1
SSEN-462600150001,0.885133724426532,-0.5602170984722046,-0.4036096454867947,0.5715432222500859,0.04854318820176926,-0.0072222040133836755,0.2973846849521296,-0.12122144578637653,0.04034186341129983,0.04587675405656367,0.004411083099457315,1.4926724379081855e-06,0,1
SSEN-462600150002,0.6608925501148748,0.22191699220061678,0.7720961789714662,-0.013685231848737493,0.1262638215497773,-0.35676499686272184,0.5893907163766621,-0.29536793428721625,-0.1515358796601309,0.07889095070722306,-0.011249709971428056,-0.0004654364596963728,0,1
SSEN-462600150003,-0.78875668662074,1.250394630597723,-0.4945940609885353,0.32328089269586097,-0.2755922339123188,0.1816131190435238,0.17296857620335176,0.09112958979240249,-0.09566806443277202,-0.013976450142626487,0.012593968161972757,7.219615127861104e-06,0,0
SSEN-462600150004,-1.346411403554959,-1.6455518436762655,0.32035572277408253,0.16406434574103504,0.04294842994032291,-0.2839736691274767,0.03868997248836462,-0.06911184759242442,0.013869992593582983,-0.02647963878891528,-0.029416474297910004,-0.00015816097184834918,0,0
SSEN-462600208004,-0.9585473691810369,-0.7062154842552694,-1.619619361040202,1.3211221597571559,0.6475231548156798,-0.05853353322792395,0.13112163720196465,-0.12015233250636978,-0.030795268826138825,-0.059338763570204345,0.014005384148117316,-0.00027705170015220325,0,0
SSEN-462600309002,-5.241478023525666,3.56580184612031,3.341843298351362,-1.393242652426674,2.455105635202836,-0.22847985558490805,0.3395940276721898,0.10935744929697315,0.13139919025114719,-0.0035698416860768926,-0.0033418578728310533,0.0015496724411837317,0,0
SSEN-462600309003,-2.737879896957459,1.3740110476582355,-0.43281791807055997,0.6944273762889528,1.4936621565992525,0.21007252574471466,-0.2387060344960973,0.11414547580897015,0.1084901901583854,0.017756196241820142,-0.029653239324652192,0.0004277984970468885,0,0
SSEN-462600309004,2.6708673873469544,-0.5860439675727244,-0.1941854098338653,0.25206187045550227,0.4169928799033705,0.1721339793950791,-0.06023860306205793,-0.0839906710669673,0.1381657389501069,0.0250069770069815,0.010930921764784144,-0.00034616328513656944,1,1
SSEN-462600309005,0.9468603684333771,-0.7779252630934095,0.47040640469520223,-0.08416999397090083,0.12778593245725528,-0.05852119290119545,-0.21906274266566775,-0.0440509325839341,-0.08636029647146712,0.013872000581419927,0.0012550242285049459,-0.00011872003240629473,0,1
SSEN-462600310001,0.8896522800832608,-0.3218194612217601,-0.5088367275681481,-0.42308622917382155,-0.20462237836203018,0.03343750500512803,0.20364180188741374,-0.10731300914259924,-0.009241625398666702,0.009933540657537536,-0.003583217171371253,0.0014186130029504747,0,1
SSEN-462600310002,-0.13193299139823797,2.137799775333673,3.448242046185365,-0.9415906579560003,1.7308376397632916,-0.24022499457786423,0.8921449899526823,-0.5250107656444712,-0.6226482854859169,0.07944354179427023,-0.11395002316258872,0.00019770339204629953,0,0
SSEN-462600310003,1.0360144233450919,-0.9961241019686312,-0.28297756716977046,0.3052452505179496,-0.06687983427488259,0.035600621847206075,-0.16231735540130737,-0.05001557824285002,0.012227415569955694,0.002385871926360403,0.004510010971060087,0.00015143810415676562,0,1
SSEN-462600434001,-1.6923899275750467,2.0690512031427,-0.5041239593600664,0.18300189448222567,-0.7603970007244104,-0.033599063702943056,0.2622417669895582,0.017970449218293345,-0.0558892105500105,-0.021639139344238206,0.08249988209033436,5.947265693735699e-05,0,0
SSEN-462600434002,-2.3489700009545564,0.03218234788118309,0.3397818069354336,0.5060842011619163,1.6873696239601252,-0.11815432476702968,-0.3903178546668707,0.21496573996171817,0.045224770303289495,0.0595027259600429,0.008730408500523599,0.00038634345849665686,0,0
SSEN-462600434003,-0.9105281107801663,-0.18998582270959533,-0.5834518807152315,0.1912154993358948,-0.8515008516857856,0.22948007679514695,-0.06625049791386473,0.047171799506631876,-0.015599288688798365,-0.010638052985143706,0.0016552771376509067,-3.0649700677616836e-05,0,0
SSEN-462600434004,-0.5158632950718739,-0.6513160496852126,-0.22111695431811443,0.06962661337637858,-0.7178220742980409,0.1466240559039791,-0.07420872655723934,0.01945472654731685,-0.021777526725094504,-0.008814665303992542,0.003607959314284345,-0.00019734741028333954,0,0
SSEN-462600434005,1.2635394796324093,-0.531847636584909,-0.08155396237527762,-0.08934409577053926,-0.9432944928033319,0.24570283474875632,0.041719434885264126,-0.024365153637078092,0.0072158838067373325,-0.0015223212639320245,0.00414746200627468,-0.00012559658068114906,1,1
SSEN-462600602001,2.690824960896804,0.2994604421901797,0.35893209057708264,-0.17810310503407267,-0.40904754360097995,-0.005657601513828073,0.17963042417298833,0.019840338355519987,0.03540758982700411,0.01494125428186203,-0.018635310898008448,-0.00047421402065077865,1,1
SSEN-462600602002,0.8058812900055599,-1.1941115906107171,-0.2799440990590041,0.411126287634091,0.19800643643023982,-0.016343188293718423,-0.24773980322313316,-0.04636548676176072,0.02163326966461112,0.015288259387687415,0.0032450573647870317,-2.0243946869264818e-05,0,1
SSEN-462600602003,0.37331344931051635,-1.1422786531022222,-0.041900844615948715,0.4590190369857181,0.49007653525777845,-0.0866483138489662,-0.059036980123130536,-0.14861087068465326,-0.0351960458187451,0.008879229342649893,-0.01459868982904847,-0.00022857411849132574,0,0
SSEN-462600602004,-2.1496235513550883,-1.6911954704423102,0.33986950129542415,0.05265598964392138,-0.09847066736326085,-0.4576116373074318,0.15209009684328825,-0.019076583898395696,0.06844723293366815,-0.05206365365116533,-0.03557296461485666,-0.0003192743689548986,0,0
SSEN-462600602005,0.04487429587984846,-1.5002431872592645,-0.270625594152955,0.34838648521956106,0.10542032986255348,0.3213079868246159,-0.2628872154653018,-0.05850416405946363,0.020193570136280394,-0.000539478733292578,0.0067855761681098956,-8.19031876054177e-05,0,0
SSEN-462600615001,-1.0475023594672095,-0.6874886573197361,-0.3437204682235231,0.2560489082583585,1.2365507982816695,-0.2898988105371612,0.16085056881438278,-0.09222447997195075,-0.020360463939697794,-0.028721964815221778,-0.04574566658040722,-0.0001960421048660116,0,0
SSEN-462600615002,-2.0079846969156283,-1.292630331283153,0.4682307823731063,-0.1676297401006881,-0.438970651620259,-0.1412628035025547,-0.03666288975256252,0.052472060060530415,0.06416361601205108,-0.003759954477747921,-0.0021150192651236558,-0.0002807001987325621,0,0
SSEN-462600615003,-0.4038652636695949,0.62547620448623,0.8636497323328015,-0.3414904333445436,0.3338855828434003,-0.21984084554565622,-0.5042566606912176,0.1519673053112038,-0.1832780133650072,0.02370796980384885,0.004774054998392478,0.00027462375221619373,0,0
SSEN-462600615004,0.3659644097215203,-0.22779413845801802,-1.0289081781654488,1.1543664134701896,1.2270818261101157,0.10851850639757687,-0.31986937301879065,0.07495593695103814,-0.023750310709723315,0.004592175359475178,0.0011135548223359221,0.00011916288489015869,0,1
SSEN-462600615005,4.585842341618668,0.3592062351585946,0.7074608778789317,0.3846221199017849,2.1866464443588955,-0.15393405435769036,-0.44221454426564377,-0.020572288020497466,0.022424509516465487,-0.04354304597557269,0.030876715519097327,3.555019082023918e-05,1,1
SSEN-464000704001,-2.3277290658250944,-1.235418577005902,0.347754427835621,-0.04844810349972513,-0.11164471648928197,-0.3029133119503513,-0.03845827233015376,0.06190805528816296,0.10159966381087587,-0.0057296471783131,-0.007907433197778157,-0.00013324895896212665,0,0
SSEN-464000704002,2.4359151935942505,-0.3139815773806525,0.8315823146775738,-0.4239075758404846,-0.2662454828821353,-0.008839080910504069,-0.06987586054043367,-0.07279072753991714,-0.04014389621424115,0.007618306225513679,-0.00048556761741183467,-5.829238109921938e-05,1,1
SSEN-464000704003,-2.2818559519922412,-0.04760958370437695,-0.4194888600630833,0.26218378656292346,-0.14137457982486654,-0.13401262245147225,0.2823907634928753,0.07632319719509859,0.03370986128750768,-0.04046981249213768,0.03173393283251708,-0.00015273012126479834,0,0
SSEN-464000704004,0.7526089415198796,-0.9061368545605626,-0.41995370791987957,0.06198191978444724,-1.0503482382677383,0.19250520453809528,-0.01841989192589117,0.01507994149822172,0.03311735684422626,-0.0057458916241339515,0.002144398065036084,-0.00011412593599429914,0,1
SSEN-464000704005,3.097221945484809,0.048349363078909614,-0.13418222063013902,0.23938330301627975,-0.12506371453995277,0.2924347652699548,0.19536355765080743,0.017486839186569916,0.20268333742417544,0.03588996936321813,0.0027735975918398593,-9.079823824067718e-05,1,1
SSEN-490400102001,0.04224439476476056,-0.839357897239629,0.41274966318896555,-0.1429252355135426,-0.24783620787276767,-0.0671826048238715,-0.1822647814033006,-0.01778109063308385,-0.0734835508384038,0.007358753859018959,0.002622205700739723,-5.2554863717501876e-05,0,0
SSEN-490400102002,0.12588627087881152,-0.8961880684067987,0.9286905336569885,-0.4728693967021585,-0.2568083242607436,-0.1546463709363307,-0.24212604466419949,0.0023724840792872953,-0.12310652712325029,0.005067412304100054,0.0014339215479764655,0.0002476597197158263,0,0
SSEN-490400102003,3.9243454798805257,-0.12500113460193454,0.8224723774578905,-0.29414779979948225,0.23007197940566468,0.006307837080399693,-0.08085416593181441,-0.05981887389992668,0.1072300319278371,-0.008491053326940851,0.012046288673377458,-2.065548610443516e-05,1,1
SSEN-490400102004,0.8502057399299725,-0.16462963256718605,-0.3358073475514011,0.19813941428864165,-0.2771259287777713,0.14131630701106954,-0.18724009699351316,0.061962479802240955,-0.033314635387183565,-0.004774206887164713,-0.001653581004200373,2.271151970994796e-05,0,1
SSEN-490400102005,-5.546229175921666,1.7865218006358414,2.3782322416776576,-1.4729967216494892,2.8631457690546886,-0.6501405496239995,0.799816281693339,0.13413980748673712,0.27096276243989187,-0.05144973920358573,-0.011038051285940024,-0.000973137616360154,0,0
SSEN-490400102006,-1.4448586812628281,-1.146142254856274,0.543244742808414,-0.25456583781766456,-0.5079092151158701,-0.16355220841092888,0.24759228136084768,-0.13040117794284906,-0.018597641606413886,-0.043542634927369324,-0.01660809711840334,-0.0004587230187492269,0,0
SSEN-490400620001,-2.526801267836327,-1.6318151798301879,0.9470877668348358,0.17352873240142536,1.0867245629613067,-0.4480991417727817,-0.027639926427980813,0.1316854358841589,0.05632767340357852,-0.010988396804700984,-0.05358254482377579,-0.0001927698327574959,0,0
SSEN-490400620002,0.27864415727721936,2.392449477881621,-3.120309146011734,2.4774932980669053,1.8489446119089616,0.3269331336684081,0.05228634623464245,0.4057312188808114,-0.15411367176017712,-0.002961964095477793,-0.022691134892695877,0.00048559619153907825,1,1
