lv_feeder_unique_id,avg_daily_consumption_per_device,std_daily_consumption_per_device,avg_total_consumption_daily,std_total_consumption_daily,avg_max_consumption_daily,std_max_consumption_daily,max_to_mean_ratio,std_to_mean_ratio,per_device_peak_ratio,max_to_min_ratio,weekday_weekend_ratio,mean_daily_time_at_peak,is_anomalous,anomaly_type,anomaly_intensity,anomaly_id
SSEN-461800524002,-0.4584924552194421,-0.39225600498590424,0.09120403924264768,0.1972510048739542,0.2874815375231097,0.1977282650643464,0.22361927875517004,-0.1907915824116787,-0.3363195856361755,-0.10290458650826932,-0.3515931414039456,0.18402065827164266,0,,,
SSEN-461800524003,-0.04778773058965078,-0.07057614321161787,0.2131352916328389,0.39267160076919627,0.2799998644389876,0.3929088901552023,-0.2615717641179634,-0.11575430400313337,-0.10618307412424918,-0.0678628730885824,0.21381353464134842,0.1618427014297565,0,,,
SSEN-461800524004,-0.3592432100501787,-0.339044549998872,-0.12047223757670096,-0.09645512392853453,-0.08294431292107171,-0.09575700912590973,-0.20350643311756564,-0.2655445735432665,-0.3502514965047431,-0.20209292351105554,0.1714496500097531,0.18402065827164266,0,,,
SSEN-461800528003,-0.6690353438252014,-0.2331707182319177,-0.7804486042069145,-0.7281382941224148,-0.7589833212220921,-0.7280106981327266,0.9537823316749313,1.0251443301740262,-0.3741754313940945,1.3566219243610889,1.3819396169904792,0.1539662425748272,0,,,
SSEN-461800528004,-0.3601514457053711,-0.6148237599347535,0.28440203296457867,-0.012967295419330211,0.135046888611234,-0.012650371282401325,-1.0357236479044072,-1.161560627916726,-0.5743544149675878,-0.8065024188514919,0.4500959128084294,0.16910178250865043,0,,,
SSEN-461800530001,1.0889057214484443,0.28962136185193715,0.28630753829032235,0.09369552359456489,0.28235954832216675,0.09343606239359636,-0.4690165730114799,-0.796945903836323,0.7077060091775687,-0.4713880687269165,0.1541164983767143,0.15418290674565818,0,,,
SSEN-461800530002,0.5368729476565047,1.2880926537553363,-0.4496945833593952,0.07272501552128807,-0.1266918556245037,0.06934310410002978,2.4087714610212125,2.4830342028680596,1.225025515280409,1.7703914517070234,0.2198659499399329,0.13180459310117065,1,smoothed_profile,0.05,SSEN-461800530002-smoothed_profile-0.05
SSEN-461800614001,-0.592116733343993,-0.16258294747023794,-0.8322086839557138,-0.8059177244034368,-0.8142905811687351,-0.8055521441167668,1.145482105836746,1.0694081429864117,-0.26141952543774466,0.6028359275054881,0.049882874252258194,0.146491328681129,0,,,
SSEN-461800614002,-0.18312798556452642,0.11897213147888483,-0.5146683971589233,-0.3493665008533652,-0.4214145599315226,-0.34902739048854875,0.6856421458915352,0.7644752927866622,0.048333100159889605,0.43995450384680457,-1.4194584022249341,0.13154150089373257,0,,,
SSEN-461800614003,-0.2464927696701416,-0.1933767823376066,0.7758077465025456,1.0286557773919083,0.8589363227659568,1.02898735096298,-0.28798471939660253,-0.029798092559576488,-0.2792877379936048,-0.1756679192033638,-0.864114180253815,0.16144115646852542,0,,,
SSEN-461800614004,-0.1822963268463918,-0.034076604809055486,0.4826002840295704,0.8641123415734808,0.6285696739017481,0.8647198028404619,-0.14981372203225993,0.20822720406655967,-0.1663880393605572,0.016021583337152652,-0.7102671548670091,0.18386589814962004,1,smoothed_profile,0.05,SSEN-461800614004-smoothed_profile-0.05
SSEN-461800614005,-0.33674784048616396,0.1889806722775636,-0.33102692110916226,0.13817610573664327,-0.06928294409730175,0.13859267017191543,1.180698957412573,1.414325686275997,0.030993115320997185,0.8467438884111242,-0.24909466167234443,0.1539662425748272,0,,,
SSEN-461800614006,-0.19907705465229092,-0.3445809830638948,0.08950427536329102,0.02953747175660869,0.09014401686621346,0.029478126310476985,-0.5027555717353782,-0.6176520257408313,-0.2977397864859624,-0.520420539924934,-0.45578541942361495,0.1539662425748272,0,,,
SSEN-461800614007,0.07357732790708292,0.39153081022221214,-0.45480441746683514,-0.21329243939252193,-0.33131270274533153,-0.21305163358906581,0.6733028638296525,0.9012528324991018,0.3090486305394209,0.3541116677556297,-0.49036018392943564,0.146491328681129,0,,,
SSEN-461800614008,-0.2666645412700049,-0.02409429076340122,-0.6038427658144221,-0.5458851577373948,-0.5486703540826479,-0.5455748950836234,0.7811859840856546,0.593207123016012,-0.038516160062764176,0.1380237670181582,-0.596268475163993,0.13154150089373257,0,,,
SSEN-461800702001,0.16142873722457424,0.6424211368291429,-0.9466193899182672,-0.9548994928465929,-1.0250623897204794,-0.9549558162288749,0.5361374277420136,1.4807570416648497,0.3178921392995397,1.280769958354189,-1.0167222271369698,0.1163949648459759,0,,,
SSEN-461800702004,0.7807158056832549,1.5844204063687248,-0.8686819060628148,-0.7153396294372983,-0.8767618390232629,-0.7148202734449933,0.9376057786722114,2.0573060570002872,1.1299328911169242,0.8196535915226677,0.231368304221283,0.006883439059523751,0,,,
SSEN-461800702005,0.3475036719508633,0.6243267023300598,-0.9979800156185408,-1.0907328581744693,-1.0414987768452666,-1.0901861672638606,1.3742962542714285,0.9118401346970297,0.7866006676203882,0.5121700314598319,-0.7998332678860779,-0.029617642654402206,0,,,
SSEN-461800702006,-0.037003818810685506,0.07912454316115784,-0.7580621799897744,-0.8127626194249226,-0.7694412592021317,-0.8124396555279363,0.5432078869684341,0.29864744193132126,0.1424229901069927,0.23606732667764313,0.3375010070424199,0.16094583084906353,1,smoothed_profile,0.05,SSEN-461800702006-smoothed_profile-0.05
SSEN-461800704001,-0.36937524599148247,-0.41478833108694024,0.05911461833193901,0.03251629696682111,0.07133943339253726,0.03262852341123561,-0.3776195150625306,-0.4271943173346438,-0.41762116544196204,-0.3213440472088911,-0.4946500821948838,0.16910178250865043,0,,,
SSEN-461800704002,1.6599703223310842,-0.05561803693752665,-0.8770141951920865,0.023781419181893713,-1.25860603394956,0.02383702831480048,-3.3651086758122832,-0.04319269095887664,-0.2670554313546358,-1.8077157895884386,-0.024607217021330095,-10.550110453201054,0,,,
SSEN-461800704004,-0.4469647394385295,-0.5933864104374558,0.3686925321472286,0.18695863551144948,0.31501025128384963,0.1875722502721916,-0.7964091166613418,-0.9463814699293851,-0.5734936127484022,-0.5552157071921314,-0.011893668670711259,0.18402065827164266,0,,,
SSEN-461800704005,-0.03182282936949415,0.9369813044178786,-0.9537336633999958,-0.8214623698752122,-0.8990453086480555,-0.821437763377496,2.637894977771071,2.840123427017242,0.7079801904023768,2.8981755554717266,-0.1876804109544292,0.08379036319306078,0,,,
SSEN-461800710001,-1.0202990819674225,-0.8663699624104088,0.18178427041807937,0.1296982882220352,0.14811417438550584,0.1294509054711291,-0.6802851967504024,-0.6706589257279263,-0.9957267702483732,-0.6116157062676072,-0.7375423736070111,0.18417477888902944,0,,,
SSEN-461800710002,-0.42196417923705676,-0.2798848239395495,-0.8664245143750745,-0.992252945438969,-0.9353474416480171,-0.9919253498245696,0.26784655997444073,0.06250335051375029,-0.28389570297000694,-0.1479605025425845,-0.061602618992546807,0.13926403098266596,0,,,
